Pos,act,x,y,v,a,Duration,Gradient,SOC,Power,Energy,F_load,F_traction,Wind,dt,Brake,Throttle,Power,Torque,dt_Energy_wh,Total_Reward,dt_Time_reward,dt_Energy_reward,dt_Position_reward
0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.0,-90.0,-0.0,-2.0,0.0,0.0,-2.0
0.0,0.3,0.0,0.0,0.0,-1.5,0.0,0.0,0.5,-0.0,0.0,0.0,-3000.0,0.0,1.4907119684363932,0.0,0.3,0.0,54.0,0.0,-1.2907119684363932,-1.4907119684363932,-0.0,0.2
1.0,0.3,0.0,0.0,1.341640771592754,0.9000000000000001,1.4907119684363932,0.0,0.5,0.0,0.0,0.0,1800.0000000000002,0.0,0.6255941147194407,0.0,0.3,2.4149533888669574,54.0,0.4196612853880382,-0.6354247574134597,-0.6255941147194407,-0.2098306426940191,0.2
2.0,0.3,1.0,0.0,1.8553202046560124,0.8211065625091876,2.116306083155834,0.0,0.4999580338714612,2.4149533888669574,0.0004196612853880382,157.786874981625,1800.0000000000002,0.0,0.4866156144877893,0.0,0.3,3.3395763683808224,54.0,0.4514138907301482,-0.5123225598528633,-0.4866156144877893,-0.2257069453650741,0.2
3.0,0.3,2.0,0.0,2.2546999297547594,0.8207293666873668,2.602921697643623,0.0,0.4999128924823882,3.3395763683808224,0.0008710751761181865,158.5412666252666,1800.0000000000002,0.0,0.4125548477428301,0.0,0.3,4.058459873558567,54.0,0.4650936931128722,-0.4451016942992662,-0.4125548477428301,-0.2325468465564361,0.2
4.0,0.3,3.0,0.0,2.5931402661867398,0.8203523441395849,3.0154765453864534,0.0,0.4998663831130769,4.058459873558567,0.0013361688692310587,159.29531172083034,1800.0000000000002,0.0,0.3646138581449276,0.0,0.3,4.667652479136131,54.0,0.4727474385826558,-0.4009875774362554,-0.3646138581449276,-0.2363737192913279,0.2
5.0,0.3,4.0,0.0,2.892114694925109,0.8199754947864103,3.380090403531381,0.0,0.49981910836921867,4.667652479136131,0.0018089163078137144,160.0490104271797,1800.0000000000002,0.0,0.33030827444777344,0.0,0.3,5.205806450865197,54.0,0.47764470719288077,-0.36913062804421387,-0.33030827444777344,-0.23882235359644038,0.2
6.0,0.3,5.0,0.0,3.162834966419244,0.8195988185483369,3.7103986779791542,0.0,0.49977134389849937,5.205806450865197,0.0022865610150065952,160.80236290332644,1800.0000000000002,0.0,0.3041886111157363,0.0,0.3,5.693102939554639,54.0,0.4810491878116781,-0.3447132050215754,-0.3041886111157363,-0.24052459390583905,0.2
7.0,0.3,6.0,0.0,3.41203306471932,0.8192223153458653,4.014587289094891,0.0,0.4997232389797182,5.693102939554639,0.0027676102028182732,161.55536930826943,1800.0000000000002,0.0,0.28344027866902405,0.0,0.3,6.141659516494776,54.0,0.4835538013459841,-0.32521717934201605,-0.28344027866902405,-0.24177690067299204,0.2
8.0,0.3,7.0,0.0,3.64412699892294,0.8188459850995212,4.298027567763915,0.0,0.4996748835995836,6.141659516494776,0.0032511640041642574,162.30802980095774,1800.0000000000002,0.0,0.26644183608580296,0.0,0.3,6.5594285980612925,54.0,0.4854739442614376,-0.3091788082165217,-0.26644183608580296,-0.2427369721307188,0.2
9.0,0.3,8.0,0.0,3.862201602604115,0.818469827729861,4.564469403849718,0.0,0.49962633620515745,6.5594285980612925,0.003736637948425695,163.06034454027824,1800.0000000000002,0.0,0.25218411689173753,0.0,0.3,6.951962884687407,54.0,0.48699295020528605,-0.2956805919943805,-0.25218411689173753,-0.24349647510264302,0.2
10.0,0.3,9.0,0.0,4.06851187597535,0.8180938431574748,4.816653520741456,0.0,0.4995776369101369,6.951962884687407,0.004223630898630981,163.8123136850506,1800.0000000000002,0.0,0.24000160804814674,0.0,0.3,7.323321376755629,54.0,0.48822469629853305,-0.28411395619741325,-0.24000160804814674,-0.24411234814926652,0.2
